"id","fqdn/ip","port","severity","finding","cve","cwe"
"service","securite-routiere.gouv.fr/77.159.252.145","443","INFO","HTTP","",""
"pre_128cipher","securite-routiere.gouv.fr/77.159.252.145","443","INFO","No 128 cipher limit bug","",""
"SSLv2","securite-routiere.gouv.fr/77.159.252.145","443","OK","not offered","",""
"SSLv3","securite-routiere.gouv.fr/77.159.252.145","443","OK","not offered","",""
"TLS1","securite-routiere.gouv.fr/77.159.252.145","443","INFO","not offered","",""
"TLS1_1","securite-routiere.gouv.fr/77.159.252.145","443","INFO","not offered","",""
"TLS1_2","securite-routiere.gouv.fr/77.159.252.145","443","OK","offered","",""
"TLS1_3","securite-routiere.gouv.fr/77.159.252.145","443","OK","offered with final","",""
"ALPN","securite-routiere.gouv.fr/77.159.252.145","443","INFO","not offered","",""
"cipherlist_NULL","securite-routiere.gouv.fr/77.159.252.145","443","OK","not offered","","CWE-327"
"cipherlist_aNULL","securite-routiere.gouv.fr/77.159.252.145","443","OK","not offered","","CWE-327"
"cipherlist_EXPORT","securite-routiere.gouv.fr/77.159.252.145","443","OK","not offered","","CWE-327"
"cipherlist_LOW","securite-routiere.gouv.fr/77.159.252.145","443","OK","not offered","","CWE-327"
"cipherlist_3DES_IDEA","securite-routiere.gouv.fr/77.159.252.145","443","INFO","not offered","","CWE-310"
"cipherlist_OBSOLETED","securite-routiere.gouv.fr/77.159.252.145","443","INFO","not offered","","CWE-310"
"cipherlist_STRONG_NOFS","securite-routiere.gouv.fr/77.159.252.145","443","INFO","not offered","",""
"cipherlist_STRONG_FS","securite-routiere.gouv.fr/77.159.252.145","443","OK","offered","",""
"cipher_order-tls1_2","securite-routiere.gouv.fr/77.159.252.145","443","OK","server","",""
"cipherorder_TLSv1_2","securite-routiere.gouv.fr/77.159.252.145","443","INFO","ECDHE-RSA-AES128-GCM-SHA256","",""
"cipher_order","securite-routiere.gouv.fr/77.159.252.145","443","OK","server","",""
"FS","securite-routiere.gouv.fr/77.159.252.145","443","OK","offered","",""
"FS_ciphers","securite-routiere.gouv.fr/77.159.252.145","443","INFO","ECDHE-RSA-AES128-GCM-SHA256 ECDHE-RSA-AES256-GCM-SHA384","",""
"FS_ECDHE_curves","securite-routiere.gouv.fr/77.159.252.145","443","OK","prime256v1 secp384r1 secp521r1","",""
"TLS_extensions","securite-routiere.gouv.fr/77.159.252.145","443","INFO","'renegotiation info/#65281' 'server name/#0' 'EC point formats/#11' 'supported versions/#43' 'key share/#51' 'supported_groups/#10' 'max fragment length/#1' 'extended master secret/#23'","",""
"TLS_session_ticket","securite-routiere.gouv.fr/77.159.252.145","443","INFO","no -- no lifetime advertised","",""
"SSL_sessionID_support","securite-routiere.gouv.fr/77.159.252.145","443","INFO","yes","",""
"sessionresumption_ticket","securite-routiere.gouv.fr/77.159.252.145","443","INFO","not supported","",""
"sessionresumption_ID","securite-routiere.gouv.fr/77.159.252.145","443","INFO","not supported","",""
"TLS_timestamp","securite-routiere.gouv.fr/77.159.252.145","443","INFO","random","",""
"certificate_compression","securite-routiere.gouv.fr/77.159.252.145","443","INFO","none","",""
"clientAuth","securite-routiere.gouv.fr/77.159.252.145","443","INFO","none","",""
"cert_numbers","securite-routiere.gouv.fr/77.159.252.145","443","INFO","1","",""
"cert_signatureAlgorithm","securite-routiere.gouv.fr/77.159.252.145","443","OK","SHA256 with RSA","",""
"cert_keySize","securite-routiere.gouv.fr/77.159.252.145","443","INFO","RSA 2048 bits (exponent is 65537)","",""
"cert_keyUsage","securite-routiere.gouv.fr/77.159.252.145","443","INFO","Digital Signature, Key Encipherment","",""
"cert_extKeyUsage","securite-routiere.gouv.fr/77.159.252.145","443","INFO","TLS Web Server Authentication","",""
"cert_serialNumber","securite-routiere.gouv.fr/77.159.252.145","443","INFO","7C2F46545E89DC2F0875DD72FFE03A0A","",""
"cert_serialNumberLen","securite-routiere.gouv.fr/77.159.252.145","443","INFO","16","",""
"cert_fingerprintSHA1","securite-routiere.gouv.fr/77.159.252.145","443","INFO","7BFF136C7AC6FD6FE7B23E9A4624D26B090300C2","",""
"cert_fingerprintSHA256","securite-routiere.gouv.fr/77.159.252.145","443","INFO","76D1C3E0805B7318D44763A5ABC1978B46E7EDE32C12BE59E7183E13FCEDE7A8","",""
